,ID,A1,CA3,CA5,RCC,ROC,D,Point,end,pred,radius,centre
0,4602,3.0742275912450627,9.091248425323732,15.236144154284087,114.57418144259906,72.86746702921857,7.836898983873586,POINT (-805286.9648000002 -1115562.3542999998),True,0,,
1,4602,3.0025058917542915,9.14151644821393,15.164012247041226,61.32784890254548,81.51060819582945,9.20886929446078,POINT (-805286.0122999996 -1115570.1330999993),False,1,114.98801572607057,POINT (-805400.970407452 -1115572.7555588991)
2,4602,3.064782965214575,9.075269713471789,15.185077282877357,114.98802316912256,89.43185432551182,8.45115318443178,POINT (-805286.1711000018 -1115579.3405999988),False,1,114.98801572607057,POINT (-805400.970407452 -1115572.7555588991)
3,4602,3.00798085650292,9.108343799878002,15.15950561844924,55.13679339878414,63.80746729023341,6.271019199848415,POINT (-805286.9648000002 -1115587.7544),False,1,114.98801572607057,POINT (-805400.970407452 -1115572.7555588991)
4,4602,3.035579978160507,9.092216761480376,15.179545095150036,64.0917398382769,60.772449587369685,7.311579648336839,POINT (-805288.3801999986 -1115593.8636000007),False,0,,
5,4602,3.048655926816949,9.10678127343254,15.13604881919338,70.32235665922843,65.90020492856313,5.754575474111878,POINT (-805290.7749000005 -1115600.7718999982),False,1,,
6,4602,3.022545368455084,9.092487984529953,15.238612081792716,46.037360563428855,46.89452812405815,5.200148693020534,POINT (-805293.1561000012 -1115606.0106999986),False,0,,
7,4602,3.02128668925792,9.15437617681526,15.289342701578285,45.133496396008994,53.765794721469774,5.652926786238058,POINT (-805295.8548999988 -1115610.455699999),False,1,2.826463393119029,POINT (-805297.6011499986 -1115612.678199999)
8,4602,3.1105441191022565,9.218141406306248,15.338112583083976,234.41339589723884,116.56141836916257,8.902785896800221,POINT (-805299.3473999985 -1115614.9006999992),False,1,2.826463393119029,POINT (-805297.6011499986 -1115612.678199999)
9,4602,3.0863105979460723,9.29428052537097,15.441024264396212,233.95110832602288,270.2566959095,16.959557531047707,POINT (-805305.0623999983 -1115621.7270000018),False,0,,
10,4602,3.0974258083226425,9.309193456036036,15.530747661162383,536.4520328216032,638.2201601611715,30.422445792425624,POINT (-805316.6512000002 -1115634.1094999984),False,1,,
11,4602,3.1254570497673217,9.333892944114057,15.537200068086891,2988.836873623038,2107.858238527934,66.02945540985839,POINT (-805338.3999000005 -1115655.3819999993),False,0,,
12,4602,3.111010086024092,9.353463661818177,15.5615997925169,1969.3541217841343,2641.430361037682,54.42153059017802,POINT (-805386.3425000012 -1115700.7846000008),False,0,,
13,4602,3.116996526026764,9.338716934426936,15.530174346006348,1855.0854362689977,3054.192109233093,36.83174877302117,POINT (-805426.9825999998 -1115736.979699999),False,0,,
14,4602,3.110710322376082,9.293707210214931,15.48271541140235,949.4217270470408,1148.6566542319686,21.80617437455604,POINT (-805455.0813999996 -1115760.792199999),False,1,,
15,4602,3.066000361812089,9.254708799351496,15.443072766420585,267.58914071336045,315.21781721249846,18.639369766987983,POINT (-805471.2740000002 -1115775.3973000012),False,0,,
16,4602,3.077998115163325,9.215365918017737,15.411842136092377,307.8484574564781,285.7813344404177,20.508948470727933,POINT (-805484.1327 -1115788.890999999),False,0,,
17,4602,3.0713674410423235,9.235131451904206,15.43676585578269,273.1410266744866,267.50602133660675,17.84582836182975,POINT (-805497.3090000004 -1115804.6072999984),False,0,,
18,4602,3.085765895698557,9.292767378807277,15.49758532027042,690.8519355361403,794.7528264004077,59.27152938591415,POINT (-805507.7864999995 -1115819.0535999984),False,0,,
19,4602,3.135634042066396,9.34821976406477,15.542479227594685,12926.392006241673,10008.232402222391,94.77490313435896,POINT (-805539.8541000001 -1115868.9012000002),False,0,,
20,4602,3.1268198262998177,9.385345890853802,15.608602328205643,4197.345010054573,61579.58233073512,29.236330116109727,POINT (-805590.6541999988 -1115948.9114000015),False,1,,
21,4602,3.1228920224875885,9.387202390440692,15.651206632250188,3475.012252097202,26916.923434666787,100.72990116655902,POINT (-805606.688000001 -1115973.3588999994),False,0,,
22,4602,3.137490541653286,9.388752763883971,15.614728847304946,33137.851651848214,77154.69541744456,171.14022348087178,POINT (-805660.3456000015 -1116058.6077999994),False,0,,
23,4602,3.1283701997430997,9.36501699851754,15.56127763183557,8728.836447338474,9777.40597527137,59.690193072070215,POINT (-805752.1033000015 -1116203.0705999993),False,0,,
24,4602,3.0991562571211544,9.300895067694697,15.55369607133666,977.7090813766388,993.9750263350072,23.28088344196679,POINT (-805783.4375 -1116253.875),False,1,,
25,4602,3.0733686108304417,9.287835329940275,15.520999183069549,314.84270479285,384.30259134144495,19.670293094892124,POINT (-805794.8071000017 -1116274.1908),False,0,,
26,4602,3.1153104619886784,9.293472726205293,15.455481356378533,740.6774174018389,479.1477960737625,19.261837588797505,POINT (-805803.2208999991 -1116291.9708000012),False,0,,
27,4602,3.1047936533861726,9.282956488426937,15.461709590760917,512.4860589913959,449.1297862205937,18.45398051336133,POINT (-805810.9996000007 -1116309.5920999981),False,1,,
28,4602,3.0628523730520856,9.273030517941796,15.48154551910488,205.87944867665263,274.5179571508998,13.959171937674604,POINT (-805817.8258999996 -1116326.7371000014),False,0,,
29,4602,3.105384491503538,9.261441403730029,15.470746160320804,444.8522217791634,299.38758748134774,18.253537190294946,POINT (-805821.9534000009 -1116340.0720999986),False,1,,
30,4602,3.093204539174404,9.303100133882545,15.464145846786217,418.7158567528379,472.54054147617495,22.264135010630262,POINT (-805826.7159000002 -1116357.6933999993),False,0,,
31,4602,3.104511103204604,9.295908982230593,15.513778428846194,722.2226011538493,725.156437926277,31.29480204891764,POINT (-805831.4783999994 -1116379.4422000013),False,1,15.64740102445882,POINT (-805834.2565499991 -1116394.841)
32,4602,3.0981933398515853,9.315189398168252,15.531773244574817,550.7147407346278,632.1682534813956,16.501651977244205,POINT (-805837.0346999988 -1116410.2397999987),False,1,15.64740102445882,POINT (-805834.2565499991 -1116394.841)
33,4602,3.1124849551120635,9.33405760219581,15.574982560755258,670.1532613733384,551.4256067245449,22.510110886865775,POINT (-805839.257199999 -1116426.5910999998),False,0,,
34,4602,3.12337930723216,9.372278117699066,15.604902090980246,2258.599319369352,3081.5840631100045,59.76135588712175,POINT (-805841.6385000013 -1116448.9748999998),False,0,,
35,4602,3.1364138553548435,9.3942237960166,15.636730341902732,22117.64511688803,181311.69209713695,169.32385542580022,POINT (-805846.8772 -1116508.5062000006),False,0,,
36,4602,3.1344306334295955,9.400866079558508,15.65864830481345,14845.344129196115,91779.66378232304,43.32051923607796,POINT (-805862.5934999995 -1116677.0991000012),False,0,,
